,rac,ec,V2,V258
42125,1,0.487876613,434,1.356371296
42126,0.414213562,0.425620666,434,0.516293203
42128,0.414213562,0.512739624,434,0.391078691
42129,0.681792831,0.310692273,434,1.423723754
42130,0.414213562,0.433885941,434,0.391078691
42131,1,0.618500083,434,1.356371296
42133,1,0.25992105,434,1.423723754
42134,1,0.332463862,434,2.260376573
42135,0.681792831,0.416574388,434,0.811628948
42136,0.456475315,0.414213562,434,2.260376573
42137,0.414213562,0.541158295,434,0.716126201
42138,0.414213562,0.587401052,434,2.260376573
42139,0.681792831,0.25992105,434,0.716126201
42140,1,0.25992105,434,0.714337323
42141,1,0.476723019,434,0.811628948
42143,0.414213562,0.296107531,434,1.356371296
42144,0.681792831,0.122462048,434,0.391078691
42145,0.414213562,0.431321478,434,1.042611386
42146,1,0.476723019,434,0.391078691
42147,0.681792831,0.381592834,434,1.423723754
42148,0.414213562,0.200111851,434,2.260376573
42149,1,0.268835381,434,1.042611386
42150,1,0.414213562,434,0.714337323
42152,0.456475315,0.49897084,434,0.714337323
42153,0.414213562,0.414213562,434,1.356371296
42155,0.414213562,0.414213562,434,1.356371296
42156,1,0.122462048,434,0.516293203
42157,0.414213562,0.227682812,434,1.356371296
42158,0.414213562,0.439266597,434,2.260376573
42159,1,0.587401052,434,0.716126201
42160,0.414213562,0.594222773,434,0.391078691
42161,0.456475315,0.375067007,434,0.811628948
42162,0.681792831,0.300569329,434,0.516293203
42163,0.414213562,0.418618268,434,1.042611386
42164,1,0.319068298,434,0.391078691
42165,0.414213562,0.363930722,434,1.042611386
42166,0.414213562,0.326853197,434,0.714337323
42167,1,0.448016878,434,1.423723754
42168,0.224744871,0.336783163,434,0.391078691
42169,0.681792831,0.100642416,434,0.811628948
42170,1,0.587401052,434,2.260376573
42171,1,0.25992105,434,0.716126201
42172,0.414213562,0.400805163,434,0.516293203
42173,0.681792831,0.411288575,434,1.042611386
42174,0.414213562,0.414213562,434,0.516293203
42175,0.681792831,0.390969901,434,0.811628948
42176,0.414213562,0.122462048,434,0.391078691
42177,0.681792831,0.282240766,434,0.716126201
42178,0.732050808,0.458262046,434,0.714337323
42179,1,0.369142754,434,0.811628948
42180,0.414213562,0.122462048,434,0.391078691
42181,1,0.455319624,434,0.811628948
42182,0.414213562,0.122462048,434,2.260376573
42184,1,0.406012515,434,2.539661535
42187,0.681792831,0.489605703,434,0.716126201
42188,1,0.786429252,434,0.516293203
42189,0.681792831,0.471320251,434,0.716126201
42190,0.414213562,0.495640115,434,0.391078691
42192,1,0.411288575,434,2.260376573
42193,0.414213562,0.687731946,434,2.260376573
42194,1,0.578638193,434,1.423723754
42195,0.414213562,0.356201602,434,2.260376573
42196,0.681792831,0.476824285,434,0.811628948
42197,1,0.414213562,434,0.714337323
42198,0.456475315,0.267580968,434,1.423723754
42199,0.681792831,0.414213562,434,0.714337323
42200,0.681792831,0.618500083,434,1.423723754
42201,1,0.476723019,434,0.714337323
42202,1,0.374280461,434,1.423723754
42203,0.456475315,0.497488907,434,0.391078691
42204,0.414213562,0.369840001,434,0.811628948
42205,0.681792831,0.587401052,434,0.714337323
42206,0.189207115,0.522284828,434,1.356371296
42207,0.681792831,0.360448759,434,2.260376573
42211,0.414213562,0.363284156,434,0.714337323
42212,0.414213562,0.339553733,434,0.811628948
42213,0.681792831,0.489349033,434,2.260376573
42214,0.681792831,0.240150326,434,0.811628948
42216,1,0.522284828,434,0.811628948
42217,0.681792831,0.25992105,434,0.714337323
42219,1,0.292583372,434,1.423723754
42220,0.681792831,0.489342357,434,0.391078691
42221,0.681792831,0.302771836,434,0.811628948
42222,0.681792831,0.794404204,434,0.391078691
42223,0.414213562,0.495587814,434,0.811628948
42224,0.189207115,0.31974596,434,0.391078691
42225,1,0.499107729,434,0.811628948
42226,1,0.25992105,434,2.539661535
42227,0.681792831,0.414213562,434,0.811628948
42229,0.414213562,0.398763161,434,0.811628948
42230,0.681792831,0.25992105,434,0.714337323
42231,0.732050808,0.452451967,434,1.042611386
42232,0.414213562,0.257315183,434,0.714337323
42233,0.414213562,0.367553493,434,1.423723754
42234,1,0.552108156,434,2.260376573
42235,0.414213562,0.393285679,434,1.356371296
42236,1,0.764500182,434,0.516293203
42237,0.414213562,0.400811443,434,1.356371296
42238,0.414213562,0.414213562,434,0.391078691
42239,0.414213562,0.462387353,434,0.811628948
42241,0.414213562,0.473769802,434,1.356371296
42243,0.414213562,0.567556458,434,1.423723754
42244,1,0.441919649,434,0.714337323
42245,0.414213562,0.839282784,434,0.716126201
42246,1,0.208238268,434,0.391078691
42247,1,0.507486557,434,1.042611386
42248,1,0.339553733,434,2.539661535
42249,1,0.25992105,434,1.356371296
42250,0.681792831,0.25992105,434,0.714337323
42251,1,0.495277843,434,0.811628948
42253,0.681792831,0.467463502,434,1.423723754
42254,0.414213562,0.587401052,434,0.391078691
42255,1,0.418545116,434,1.042611386
42256,0.681792831,0.587401052,434,2.260376573
42257,1,0.501200006,434,1.423723754
42258,0.681792831,0.587401052,434,0.714337323
42259,0.414213562,0.382952004,434,1.423723754
42260,1,0.235429341,434,0.714337323
42261,0.414213562,0.371886314,434,1.423723754
42262,1,0.278103427,434,0.714337323
42263,0.224744871,0.567556458,434,0.811628948
42265,0.224744871,0.503598227,434,0.811628948
42266,0,0.292583372,434,0.714337323
42267,0.414213562,0.371886314,434,1.423723754
42269,1,0.448016878,434,0.716126201
42270,0.456475315,0.413638182,434,0.714337323
42271,1,0.371886314,434,0.716126201
42273,1,0.035744169,434,1.356371296
42274,0.189207115,0.397907909,434,0.391078691
42275,1,0.493801582,434,0.811628948
42276,0.681792831,0.485701023,434,0.391078691
42277,1,0.229642416,434,1.356371296
42279,0.681792831,0.393533926,434,0.811628948
42280,0.732050808,0.422987511,434,2.260376573
42281,0.681792831,0.431461769,434,1.423723754
42283,1,0.208238268,434,0.811628948
42285,0.414213562,0.507858546,434,0.714337323
42286,1,0.299461045,434,1.423723754
42287,0.681792831,0.566998013,434,0.391078691
42288,0.681792831,0.452859216,434,1.423723754
42289,0.681792831,0.414213562,434,0.391078691
42290,0.681792831,0.56600672,434,1.042611386
42293,0.414213562,0.444766512,434,1.423723754
42294,0.414213562,0.414213562,434,2.539661535
42295,1,0.422672086,434,0.811628948
42297,1,0.122462048,434,1.423723754
42298,0.224744871,0.363284156,434,0.516293203
42299,0.414213562,0.414213562,434,1.423723754
42300,0.224744871,0.122462048,434,0.391078691
42302,0.681792831,0.193406704,434,0.391078691
42303,1,0.371886314,434,1.356371296
42304,0.414213562,0.25992105,434,0.714337323
42305,1,0.356201602,434,0.811628948
42306,0.414213562,0.25992105,434,0.714337323
42308,1,0.122462048,434,0.714337323
42310,0.414213562,0.414213562,434,0.714337323
42311,0.414213562,0.158675548,434,0.811628948
42313,0.224744871,0.215583971,434,0.811628948
42315,0.732050808,0.317537162,434,0.811628948
42317,1,0.467463502,434,1.356371296
42318,0.681792831,0.625343991,434,0.391078691
42319,1,0.410714385,434,0.811628948
42320,0.414213562,0.587401052,434,2.539661535
42321,0.681792831,0.537593413,434,1.423723754
42324,0.681792831,0.25992105,434,0.714337323
42325,0.414213562,0.475068909,434,0.811628948
42326,0.414213562,0.25992105,434,0.714337323
42327,1,0.522284828,434,0.811628948
42329,1,0.395016646,434,1.356371296
42330,0.732050808,0.421273878,434,0.714337323
42331,1,0.522284828,434,0.716126201
42332,0.732050808,0.435846152,434,0.714337323
42333,0.224744871,0.422672086,434,0.790987177
42334,0.414213562,0.122462048,434,1.210334154
42335,0.224744871,0.455578924,434,0.50940637
42336,0.414213562,0.122462048,434,0.500220179
42337,0.681792831,0.300569329,434,0.790987177
42338,1,0.557442909,434,0.790987177
42339,1,0.356201602,434,0.500220179
42343,0.414213562,0.25992105,434,0.474355403
42344,1,0.25992105,434,0.50940637
42345,1,0.122462048,434,0.474355403
42346,0.681792831,0.260879385,434,0.790987177
42347,0.414213562,0.356201602,434,0.500220179
42348,1,0.076417925,434,1.952044356
42349,0.414213562,0.286168104,434,0.474355403
42350,1,0.533782547,434,0.50940637
42351,0.456475315,0.333148406,434,1.493055224
42352,1,0.292583372,434,2.55910208
42353,0.732050808,0.441521492,434,1.493055224
42354,0.456475315,0.52795222,434,1.952044356
42355,0.414213562,0.599105672,434,0.50940637
42356,0.681792831,0.193406704,434,0.500220179
42357,0.414213562,0.589888029,434,0.790987177
42358,0.414213562,0.193406704,434,2.904064939
42359,1,0.532527047,434,1.952044356
42360,0.414213562,0.25992105,434,1.210334154
42361,1,0.526285657,434,0.790987177
42362,0.681792831,0.585033276,434,0.500220179
42363,0.681792831,0.344802591,434,0.50940637
42365,1,0.214548107,434,0.790987177
42367,0.681792831,0.538596738,434,1.170278086
42368,1,0.411288575,434,0.500220179
42369,0.681792831,0.400235238,434,1.952044356
42370,0.681792831,0.68183681,434,0.474355403
42371,0.414213562,0.339553733,434,0.790987177
42372,0.414213562,0.25992105,434,0.474355403
42373,1,0.321802152,434,0.790987177
42374,1,0.25992105,434,0.500220179
42375,0.414213562,0.588708147,434,0.50940637
42376,0.681792831,0.470865789,434,2.904064939
42377,1,0.122462048,434,0.790987177
42379,0.414213562,0.361250675,434,0.790987177
42380,1,0.608297025,434,0.474355403
42381,0.414213562,0.346001495,434,0.790987177
42382,1,0.52529036,434,2.904064939
42383,0.414213562,0.263280471,434,1.170278086
42384,1,0.25992105,434,1.493055224
42385,0.414213562,0.568020525,434,0.790987177
42386,0.681792831,0.329838287,434,2.904064939
42387,0.414213562,0.400561899,434,0.790987177
42388,1,0.193406704,434,0.500220179
42389,0.414213562,0.414213562,434,1.952044356
42390,0.414213562,0.414213562,434,1.493055224
42391,1,0.386722549,434,1.170278086
42392,0.681792831,0.356201602,434,0.474355403
42393,0.681792831,0.177591843,434,0.790987177
42394,1,0.414213562,434,0.500220179
42395,0.189207115,0.414213562,434,1.170278086
42396,0.681792831,0.414213562,434,0.500220179
42397,1,0.414213562,434,0.790987177
42398,1,0.365797147,434,0.500220179
42399,0.224744871,0.585033276,434,0.710406957
42400,0.414213562,0.587401052,434,0.368409011
42403,1,0.331154311,434,0.710406957
42404,0.414213562,0.25992105,434,1.783189336
42405,0.732050808,0.524941443,434,1.358915463
42406,0.414213562,0.338916911,434,0.368409011
42407,1,0.495476225,434,0.710406957
42408,0.414213562,0.25992105,434,0.368409011
42409,1,0.467463502,434,1.358915463
42411,1,0.211938946,434,1.159382836
42412,1,0.400805163,434,0.368409011
42413,1,0.425620666,434,0.710406957
42414,0.681792831,0.193406704,434,1.159382836
42415,0.681792831,0.414213562,434,1.358915463
42416,1,0.321802152,434,0.736230532
42417,1,0.503598227,434,1.160985078
42418,0.681792831,0.483672751,434,0.736230532
42419,0.414213562,0.434147416,434,0.710406957
42420,0.681792831,0.208238268,434,2.880618787
42421,0.414213562,0.50595391,434,1.147846688
42423,1,0.399956138,434,1.358915463
42424,0.414213562,0.3831886,434,0.736230532
42425,1,0.162583521,434,0.710406957
42427,0.681792831,0.271463404,434,1.160985078
42428,0.681792831,0.122462048,434,0.368409011
42429,0.414213562,0.267456738,434,1.783189336
42430,0.681792831,0.50868783,434,0.710406957
42431,0.414213562,0.25992105,434,0.368409011
42432,1,0.503598227,434,1.160985078
42433,0.681792831,0.247975524,434,0.368409011
42434,0.681792831,0.522284828,434,1.358915463
42435,0.456475315,0.487876613,434,0.368409011
42436,1,0.25992105,434,0.368409011
42437,1,0.29787939,434,0.368409011
42438,1,0.313280046,434,1.159382836
42440,0.414213562,0.462311943,434,1.160985078
42442,1,0.393301806,434,1.358915463
42443,1,0.25992105,434,0.368409011
42444,1,0.259408444,434,1.160985078
42445,0.681792831,0.25992105,434,1.783189336
42446,1,0.292583372,434,1.358915463
42447,1,0.25992105,434,0.368409011
42448,0.681792831,0.233995291,434,0.710406957
42449,0.456475315,0.490251533,434,1.147846688
42450,0.414213562,0.566758099,434,1.160985078
42451,0.414213562,0.582669033,434,0.710406957
42452,1,0.459287476,434,0.368409011
42453,1,0.493801582,434,0.710406957
42454,0.414213562,0.414213562,434,0.368409011
42455,1,0.142346655,434,0.710406957
42456,0.414213562,0.25992105,434,0.736230532
42457,1,0.284604367,434,1.358915463
42458,0.681792831,0.420291025,434,1.783189336
42459,1,0.397907909,434,0.710406957
42461,1,0.402326956,434,0.710406957
42462,0.732050808,0.410374591,434,1.783189336
42463,0.681792831,0.379665391,434,0.710406957
42464,1,0.25992105,434,0.368409011
42465,0.681792831,0.533055463,434,0.455357382
42466,1,0.552417589,434,0.277722072
42467,1,0.513516784,434,1.447145629
42468,0.681792831,0.552108156,434,0.277722072
42471,1,0.505653738,434,0.261577569
42472,0.732050808,0.598632405,434,0.277722072
42473,0.732050808,0.521936598,434,1.447145629
42474,1,0.53076875,434,0.261577569
42475,1,0.48717129,434,0.261577569
42477,1,0.521936598,434,0.261577569
42479,0.681792831,0.514236649,434,0.261577569
42480,0.414213562,0.582279067,434,0.277722072
42481,1,0.453550231,434,0.261577569
42483,1,0.505653738,434,0.455357382
42484,0,0.414213562,434,0.277722072
42485,1,0.356201602,434,0.811628948
42487,0.681792831,0.347697792,434,1.423723754
42488,0.414213562,0.565853242,434,1.423723754
42489,0.681792831,0.25992105,434,0.391078691
42490,0.414213562,0.466113251,434,1.423723754
42491,0.681792831,0.25992105,434,0.516293203
42492,0.224744871,0.425620666,434,1.423723754
42493,0,0.25992105,434,2.539661535
42494,0.224744871,0.582669033,434,0.716126201
42495,1,0.569098574,434,0.714337323
42497,0.414213562,0.414213562,434,2.539661535
42498,1,0.509956267,434,0.811628948
42499,0.681792831,0.25992105,434,0.516293203
42500,1,0.462311943,434,1.423723754
42501,0.414213562,0.25992105,434,0.391078691
42502,0.681792831,0.556543432,434,1.356371296
42503,0.681792831,0.122462048,434,0.391078691
42504,1,0.439266597,434,1.423723754
42506,0.681792831,0.369142754,434,1.042611386
42507,1,0.441919649,434,0.516293203
42508,0.681792831,0.63155497,434,0.716126201
42509,0.681792831,0.781797436,434,0.391078691
42510,1,0.430920266,434,1.093023876
42512,0.456475315,0.505653738,434,1.992050577
42513,0.414213562,0.414213562,434,0.453163542
42514,1,0.426353069,434,0.561721649
42515,0.681792831,0.222211758,434,0.457570003
42517,0.681792831,0.535151245,434,1.167785709
42520,0.414213562,0.25992105,434,0.457570003
42521,0.189207115,0.414213562,434,0.678838198
42522,0.681792831,0.414213562,434,1.093023876
42523,0.414213562,0.422811529,434,0.457570003
42524,1,0.385112882,434,1.992050577
42525,1,0.467127813,434,1.167785709
42526,0.414213562,0.425275354,434,1.992050577
42527,0.681792831,0.612291339,434,0.457570003
42529,0.414213562,0.481347607,434,1.167785709
42530,1,0.375067007,434,0.678838198
42531,1,0.371886314,434,0.682440955
42532,1,0.214548107,434,1.992050577
42533,1,0.316611339,434,0.682440955
42535,1,0.452883923,434,0.682440955
42536,0.414213562,0.282240766,434,0.426867981
42537,0.414213562,0.210007555,434,1.861000347
42538,1,0.122462048,434,1.093023876
42539,0.414213562,0.422486055,434,0.682440955
42541,0.681792831,0.414213562,434,1.167785709
42543,0.414213562,0.464311014,434,1.861000347
42544,0.681792831,0.32829465,434,0.678838198
42546,1,0.414213562,434,0.426867981
42547,0.681792831,0.345218103,434,0.453163542
42548,0.414213562,0.414213562,434,1.167785709
42549,0.414213562,0.351933966,434,0.426867981
42551,0.681792831,0.475826715,434,1.992050577
42552,0.414213562,0.431893902,434,1.167785709
42553,0.681792831,0.406718562,434,1.992050577
42555,1,0.453831973,434,0.678838198
42559,0.456475315,0.314194207,434,0.561721649
42564,1,0.473094225,434,1.861000347
42566,0,0.495476225,434,1.861000347
42567,1,0.222211758,434,1.093023876
42568,0.681792831,0.414213562,434,1.167785709
42570,0.414213562,0.25992105,434,1.167785709
42571,0.681792831,0.25992105,434,0.426867981
42574,0.414213562,0.382001847,434,0.457570003
42575,0.681792831,0.270083624,434,1.992050577
42576,0.414213562,0.346873763,434,0.457570003
42577,0.681792831,0.430241944,434,0.426867981
42578,0.414213562,0.494937814,434,0.682440955
42579,1,0.063204503,434,1.093023876
42580,0.414213562,0.249764915,434,0.457570003
42585,1,0.193406704,434,0.561721649
42586,0.414213562,0.458262046,434,0.682440955
42587,1,0.160637759,434,0.678838198
42589,1,0.25992105,434,1.093023876
42591,0.414213562,0.30495588,434,0.867963159
42593,0.414213562,0.655880314,434,0.682440955
42594,0.681792831,0.25992105,434,1.093023876
42595,0.681792831,0.339553733,434,1.167785709
42597,0.456475315,0.25796112,434,0.453163542
42599,0.732050808,0.413890055,434,0.682440955
42600,0.732050808,0.25992105,434,0.453163542
42601,1,0.392021676,434,0.678838198
42602,0.456475315,0.25992105,434,1.861000347
42603,1,0.414213562,434,0.426867981
42604,0.414213562,0.500591264,434,0.682440955
42605,0.414213562,0.414213562,434,1.992050577
42607,0.414213562,0.64616495,434,1.093023876
42609,1,0.483484944,434,0.426867981
42611,0.189207115,0.506222232,434,0.678838198
42612,1,0.122462048,434,0.682440955
42613,0.681792831,0.459287476,434,1.992050577
42614,0.681792831,0.122462048,434,1.861000347
42615,0.414213562,0.420291025,434,0.426867981
42617,1,0.573904521,434,1.093023876
42619,0.681792831,0.365797147,434,0.561721649
42620,1,0.414213562,434,0.561721649
42622,1,0.350358628,434,0.678838198
42624,1,0.764903912,434,1.992050577
42625,1,0.279588736,434,0.682440955
42626,0.414213562,0.481611545,434,1.093023876
42627,0.732050808,0.122462048,434,1.167785709
42628,1,0.385112882,434,0.678838198
42629,1,0.222211758,434,0.678838198
42630,0.189207115,0.541792491,434,1.861000347
42631,0.681792831,0.384654106,434,1.992050577
42633,0.681792831,0.33205229,434,0.426867981
42634,0.414213562,0.122462048,434,0.682440955
42635,0.414213562,0.122462048,434,0.682440955
42636,1,0.500445484,434,0.561721649
42638,0.681792831,0.539890322,434,0.678838198
42639,0,0.122462048,434,0.682440955
42640,1,0.587401052,434,0.678838198
42641,0.681792831,0.414213562,434,1.167785709
42642,1,0.458595706,434,0.647626509
42644,1,0.25992105,434,0.867963159
42645,0.681792831,0.525394957,434,0.449327123
42646,1,0.454831515,434,1.592313093
42648,1,0.25992105,434,0.730817738
42650,0.681792831,0.309269921,434,0.867963159
42651,0.189207115,0.25992105,434,2.129098587
42652,0.681792831,0.450137285,434,0.867963159
42654,1,0.5342126,434,1.592313093
42656,1,0.551753105,434,0.766192471
42658,0.456475315,0.371886314,434,0.766192471
42659,0.414213562,0.356201602,434,1.108378109
42662,1,0.510731997,434,0.766192471
42663,0.732050808,0.25992105,434,0.722565691
42664,1,0.37708059,434,0.867963159
42666,0.681792831,0.25202095,434,0.730817738
42667,0.414213562,0.25992105,434,0.722565691
42668,0.414213562,0.618500083,434,0.766192471
42669,0.414213562,0.142346655,434,2.129098587
42672,1,0.439266597,434,0.678838198
42673,0.414213562,0.414213562,434,1.861000347
42675,0.681792831,0.558671323,434,1.861000347
42677,0.681792831,0.142346655,434,0.457570003
42678,1,0.25992105,434,1.093023876
42679,0.414213562,0.397907909,434,0.682440955
42681,1,0.543309261,434,0.426867981
42683,0.681792831,0.25992105,434,0.561721649
42686,1,0.25992105,434,1.167785709
42687,1,0.517599932,434,1.992050577
42688,1,0.575841642,434,0.682440955
42689,0.681792831,0.414213562,434,0.426867981
42691,0.414213562,0.533055463,434,0.426867981
42693,1,0.358879227,434,0.426867981
42694,0.189207115,0.313514038,434,1.167785709
42695,0.681792831,0.572350633,434,0.678838198
42696,0.681792831,0.25992105,434,1.167785709
42697,1,0.25992105,434,0.730817738
42698,1,0.464428379,434,0.722565691
42699,1,0.267580968,434,0.867963159
42701,0.414213562,0.339553733,434,0.867963159
42703,0.681792831,0.255258696,434,0.867963159
42705,1,0.490814211,434,1.592313093
42706,1,0.414213562,434,0.722565691
42707,1,0.483333354,434,1.592313093
42708,0.414213562,0.193406704,434,1.108378109
42709,1,0.514807632,434,0.647626509
42713,1,0.48306911,434,0.766192471
42715,1,0.585640208,434,0.415194498
42716,0.681792831,0.711688896,434,1.592313093
42718,1,0.167694066,434,0.730817738
42720,1,0.534563638,434,0.766192471
42721,0.681792831,0.25992105,434,0.722565691
42722,1,0.25992105,434,0.730817738
42723,1,0.454239608,434,1.108378109
42724,1,0.522284828,434,1.592313093
42726,1,0.25992105,434,0.867963159
42727,0.681792831,0.282240766,434,0.415194498
42728,1,0.492775266,434,1.592313093
42730,1,0.587037927,434,1.592313093
42732,1,0.282240766,434,0.867963159
42733,0.681792831,0.356201602,434,1.108378109
42734,0.414213562,0.451822518,434,0.867963159
42735,0.414213562,0.382771167,434,0.730817738
42736,0.414213562,0.496212817,434,0.867963159
42737,0.414213562,0.364446874,434,2.129098587
42738,0.414213562,0.41943019,434,0.867963159
42739,1,0.302771836,434,0.415194498
42742,0.732050808,0.584072591,434,0.730817738
42744,0.732050808,0.363509431,434,0.867963159
42746,1,0.459705159,434,0.867963159
42748,1,0.239213302,434,0.867963159
42750,1,0.441919649,434,0.867963159
42751,0.414213562,0.402006167,434,1.108378109
42752,0.681792831,0.286168104,434,0.867963159
42753,0.414213562,0.475929185,434,2.129098587
42755,0.681792831,0.122462048,434,0.722565691
42756,0.681792831,0.414213562,434,0.867963159
42757,0.414213562,0.25992105,434,0.415194498
42758,0.414213562,0.344293871,434,0.647626509
42761,1,0.641849884,434,2.129098587
42764,1,0.400805163,434,0.730817738
42765,0.414213562,0.122462048,434,1.108378109
42766,0.681792831,0.223419619,434,0.730817738
42768,0.681792831,0.400805163,434,0.867963159
42770,1,0.587401052,434,0.730817738
42771,0.414213562,0.25992105,434,1.108378109
42772,1,0.339553733,434,0.867963159
42773,0.414213562,0.122462048,434,2.129098587
42774,0.681792831,0.400805163,434,1.592313093
42775,0.414213562,0.25992105,434,0.722565691
42776,1,0.413890055,434,0.730817738
42777,0.414213562,0.748780638,434,0.415194498
42780,0.681792831,0.122462048,434,0.730817738
42781,0.414213562,0.587401052,434,1.108378109
42782,1,0.20212379,434,0.730817738
42783,1,0.25992105,434,1.108378109
42784,0.681792831,0.30495588,434,0.766192471
42785,1,0.38304684,434,0.415194498
42786,0.681792831,0.291821908,434,1.592313093
42787,0.414213562,0.25992105,434,1.108378109
42789,0.414213562,0.522284828,434,0.867963159
42790,0,0.142346655,434,2.129098587
42791,1,0.414213562,434,0.647626509
42793,1,0.414213562,434,0.867963159
42795,1,0.122462048,434,0.730817738
42796,0.414213562,0.25992105,434,0.449327123
42797,1,0.122462048,434,1.592313093
42798,1,0.355649823,434,0.415194498
42801,1,0.233287771,434,0.647626509
42802,0.414213562,0.217642556,434,1.108378109
42803,0.681792831,0.48898161,434,0.867963159
42804,0.414213562,0.25992105,434,0.449327123
42805,1,0.312760925,434,0.766192471
42806,0.414213562,0.414213562,434,0.722565691
42807,0.681792831,0.476578291,434,0.867963159
42808,1,0.25992105,434,0.722565691
42809,1,0.515994323,434,0.647626509
42810,0.414213562,0.25992105,434,1.108378109
42811,0.414213562,0.593858088,434,1.592313093
42815,1,0.414213562,434,0.867963159
42816,1,0.326853197,434,1.108378109
42818,1,0.356201602,434,0.722565691
42819,0.681792831,0.25992105,434,0.867963159
42820,1,0.25992105,434,0.647626509
42822,1,0.498397083,434,0.867963159
42823,1,0.206358736,434,0.722565691
42824,1,0.28260604,434,0.867963159
42825,0.414213562,0.587401052,434,0.722565691
42826,0.681792831,0.25992105,434,0.647626509
42827,0.414213562,0.414213562,434,1.108378109
42828,1,0.25992105,434,0.730817738
42830,0.681792831,0.456269263,434,0.730817738
42831,0.414213562,0.122462048,434,1.108378109
42832,1,0.49897084,434,0.867963159
42833,0.414213562,0.474369658,434,1.108378109
42834,0.681792831,0.414213562,434,0.766192471
42835,0.414213562,0.543416417,434,1.108378109
42836,1,0.25992105,434,0.730817738
42837,0.681792831,0.605502392,434,2.129098587
42839,1,0.208238268,434,0.561721649
42841,1,0.25992105,434,1.093023876
42842,1,0.470865789,434,0.453163542
42843,0.414213562,0.471320251,434,1.992050577
42844,1,0.25992105,434,0.682440955
42845,1,0.341253522,434,0.426867981
42847,1,0.414213562,434,0.561721649
42848,0.414213562,0.25992105,434,0.682440955
42849,1,0.25992105,434,1.093023876
42852,1,0.400805163,434,0.682440955
42853,1,0.587401052,434,0.682440955
42854,1,0.587401052,434,1.093023876
42855,0.414213562,0.25992105,434,1.167785709
42856,1,0.415822929,434,0.678838198
42857,1,0.587401052,434,0.682440955
42858,1,0.414213562,434,1.093023876
42859,1,0.579322623,434,1.861000347
42860,0.681792831,0.587401052,434,0.678838198
42861,1,0.356201602,434,0.561721649
42862,1,0.270083624,434,1.861000347
42863,1,0.462311943,434,0.426867981
42865,0.732050808,0.587401052,434,0.678838198
42866,0.414213562,0.122462048,434,0.457570003
42867,1,0.439916449,434,1.093023876
42868,1,0.193406704,434,1.861000347
42869,1,0.417224045,434,0.678838198
42870,1,0.467127813,434,0.561721649
42871,1,0.488736409,434,0.457570003
42872,0.414213562,0.481611545,434,1.093023876
42873,1,0.317906582,434,0.457570003
42874,0.414213562,0.556862063,434,1.093023876
42875,0.732050808,0.339008728,434,0.453163542
42876,0.681792831,0.179201683,434,1.093023876
42878,1,0.25992105,434,0.678838198
42879,0.189207115,0.414213562,434,0.453163542
42882,0.414213562,0.587401052,434,0.678838198
42883,1,0.25992105,434,0.457570003
42884,1,0.339553733,434,1.093023876
42885,1,0.25992105,434,0.682440955
42886,1,0.122462048,434,1.093023876
42887,1,0.414213562,434,0.457570003
42888,1,0.539890322,434,1.093023876
42889,1,0.414213562,434,0.682440955
42890,1,0.339553733,434,0.678838198
42891,0.732050808,0.317906582,434,1.167785709
42892,0.414213562,0.414213562,434,0.678838198
42893,1,0.582722718,434,0.457570003
42894,1,0.282240766,434,1.093023876
42895,0.414213562,0.414213562,434,0.457570003
42896,1,0.348104638,434,0.121821719
42898,0.414213562,0.399956138,434,0.0506866
42899,0.681792831,0.506367826,434,0.0506866
42900,0.414213562,0.414213562,434,0.084820265
42901,0.732050808,0.627565936,434,0.132550336
42903,1,0.346241318,434,0.144955842
42904,1,0.462578602,434,0.112323624
42905,0.224744871,0.329838287,434,0.0506866
42906,0.681792831,0.440361348,434,0.093250527
42907,1,0.356201602,434,0.215982319
42908,0.681792831,0.339553733,434,0.121821719
42909,0.732050808,0.492693008,434,0.144955842
42910,1,0.320894008,434,0.121821719
42911,0.681792831,0.284604367,434,0.132550336
42912,0.414213562,0.373574797,434,0.112323624
42913,0.414213562,0.441919649,434,0.054592779
42914,0.732050808,0.319068298,434,0.112323624
42915,0.681792831,0.5834755,434,0.0506866
42916,1,0.436388287,434,0.121821719
42918,1,0.556543432,434,0.0506866
42919,0.456475315,0.618500083,434,0.144955842
42920,1,0.414707097,434,0.093250527
42921,1,0.414213562,434,0.215982319
42922,0.414213562,0.538596738,434,0.093250527
42923,0.456475315,0.522284828,434,0.215982319
42924,1,0.380091675,434,0.112323624
42925,1,0.347080007,434,0.0506866
42926,0.414213562,0.284604367,434,0.121821719
42927,0.414213562,0.5270521,434,0.132550336
42928,0.414213562,0.503598227,434,0.112323624
42929,1,0.488634326,434,0.054592779
42930,0.414213562,0.300569329,434,0.121821719
42931,0.414213562,0.396285258,434,0.144955842
42932,0.414213562,0.25992105,434,0.084820265
42933,1,0.633936817,434,0.084820265
42934,0.681792831,0.356201602,434,0.144955842
42935,1,0.409321611,434,0.145964312
42936,0.681792831,0.360222149,434,0.0506866
42937,0.414213562,0.208238268,434,0.215982319
42938,1,0.439266597,434,0.054592779
42939,0.414213562,0.503598227,434,0.093250527
42940,1,0.277447147,434,0.132550336
42941,1,0.275964324,434,0.084820265
42944,1,0.321802152,434,0.0506866
42945,1,0.556543432,434,0.084820265
42946,1,0.507851787,434,0.132550336
42947,0.732050808,0.425620666,434,0.084820265
42948,1,0.382617027,434,0.132550336
42949,1,0.414213562,434,0.084820265
